01/12/2016	13:00	5.9	44	180	1	810000	16	0
01/12/2016	14:00	7.4	33	210	2	860000	22	0
01/12/2016	15:00	7.5	40	200	3	750000	17	0
01/12/2016	16:00	6.9	44	230	1	520000	19	0
01/12/2016	17:00	5.7	51	280	4	90000	0	0
01/12/2016	18:00	5.2	51	250	3	0	0	0
01/12/2016	19:00	2.3	82	330	4	0	0	0.2
01/12/2016	20:00	1.9	82	340	2	0	0	0
01/12/2016	21:00	1.5	82	350	2	0	0	0
01/12/2016	22:00	1.4	77	330	4	0	0	0
01/12/2016	23:00	1.5	73	330	3	0	0	0
13/01/2016	00:00	1.1	76	320	4	0	0	0
13/01/2016	01:00	1.1	73	340	2	0	0	0
13/01/2016	02:00	0.6	72	340	3	0	0	0
13/01/2016	03:00	0.1	73	330	2	0	0	0
13/01/2016	04:00	-0.2	74	330	4	0	0	0
13/01/2016	05:00	-0.6	75	340	4	0	0	0
13/01/2016	06:00	-1	75	330	4	0	0	0
13/01/2016	07:00	-1.3	76	320	4	0	0	0
13/01/2016	08:00	-1.6	76	320	4	20000	0	0
13/01/2016	09:00	-1.4	74	330	2	80000	0	0
13/01/2016	10:00	0.8	63	120	1	370000	17	0
13/01/2016	11:00	4.9	46	140	1	1360000	58	0
13/01/2016	12:00	6.3	40	160	2	1570000	58	0
13/01/2016	13:00	7.3	39	170	2	1430000	58	0
13/01/2016	14:00	7.1	37	70	2	1400000	53	0
13/01/2016	15:00	7.3	37	210	2	840000	26	0
13/01/2016	16:00	6.4	39	220	2	410000	52	0
13/01/2016	17:00	4.1	50	190	1	20000	0	0
13/01/2016	18:00	2.5	60	300	2	0	0	0
13/01/2016	19:00	1.5	65	310	3	0	0	0
13/01/2016	20:00	0.7	70	320	3	0	0	0
13/01/2016	21:00	0.6	71	320	2	0	0	0
13/01/2016	22:00	0.3	72	340	3	0	0	0
13/01/2016	23:00	0	72	320	3	0	0	0
14/01/2016	00:00	-0.2	73	320	2	0	0	0
14/01/2016	01:00	-0.4	73	330	3	0	0	0
14/01/2016	02:00	-0.5	73	330	3	0	0	0
14/01/2016	03:00	-0.5	73	330	3	0	0	0
14/01/2016	04:00	-0.5	74	320	4	0	0	0
14/01/2016	05:00	-0.5	75	320	3	0	0	0
14/01/2016	06:00	-0.5	78	320	3	0	0	0
14/01/2016	07:00	-0.4	80	340	4	0	0	0
14/01/2016	08:00	0.3	78	330	5	30000	0	0
14/01/2016	09:00	1.6	77	330	4	240000	0	0
14/01/2016	10:00	3	74	330	2	320000	0	0
14/01/2016	11:00	4.6	70	300	1	400000	0	0
14/01/2016	12:00	7.2	61	290	1	1210000	16	0
14/01/2016	13:00	7.6	62	0	0	650000	1	0
14/01/2016	14:00	8.1	63	120	1	580000	0	0
14/01/2016	15:00	8.8	62	110	2	660000	14	0
14/01/2016	16:00	9	54	320	3	420000	25	0
14/01/2016	17:00	7.8	49	340	4	70000	3	0
14/01/2016	18:00	7.9	44	60	3	0	0	0
14/01/2016	19:00	7.4	44	30	2	0	0	0
14/01/2016	20:00	4.7	56	330	5	0	0	0
14/01/2016	21:00	3.7	58	350	3	0	0	0
14/01/2016	22:00	2.7	60	320	4	0	0	0
14/01/2016	23:00	2.3	61	310	3	0	0	0
15/01/2016	00:00	1.5	64	320	4	0	0	0
15/01/2016	01:00	1.3	64	320	4	0	0	0
15/01/2016	02:00	1	64	310	3	0	0	0
15/01/2016	03:00	0.5	68	330	4	0	0	0
15/01/2016	04:00	0.4	67	320	4	0	0	0
15/01/2016	05:00	0.4	67	330	4	0	0	0
15/01/2016	06:00	1	61	350	3	0	0	0
15/01/2016	07:00	1.5	55	330	3	0	0	0
15/01/2016	08:00	1.1	57	320	4	30000	0	0
15/01/2016	09:00	2.4	53	320	3	300000	0	0
15/01/2016	10:00	4.4	42	260	1	600000	0	0
15/01/2016	11:00	4.4	43	310	3	650000	0	0
15/01/2016	12:00	5.2	46	170	1	940000	1	0
15/01/2016	13:00	5.2	41	320	4	1400000	29	0
15/01/2016	14:00	3.9	40	330	2	1020000	21	0
15/01/2016	15:00	2.5	44	290	5	590000	3	0
15/01/2016	16:00	2.7	37	330	2	560000	39	0
15/01/2016	17:00	1	54	320	5	100000	4	0
15/01/2016	18:00	0	42	50	3	0	0	0
15/01/2016	19:00	-0.8	58	80	3	0	0	0
15/01/2016	20:00	-1.6	62	340	1	0	0	0
15/01/2016	21:00	-2.3	71	260	1	0	0	0
15/01/2016	22:00	-2.7	78	130	1	0	0	0
15/01/2016	23:00	-3.2	84	350	1	0	0	0
16/01/2016	00:00	-3	81	80	3	0	0	0
16/01/2016	01:00	-3.1	85	0	0	0	0	0
16/01/2016	02:00	-3.4	87	340	2	0	0	0
16/01/2016	03:00	-3.4	76	60	3	0	0	0
16/01/2016	04:00	-3.4	71	360	3	0	0	0
16/01/2016	05:00	-3.8	69	120	4	0	0	0
16/01/2016	06:00	-3.3	54	30	4	0	0	0
16/01/2016	07:00	-3.7	55	360	3	0	0	0
16/01/2016	08:00	-3.4	47	330	2	0	0	0
16/01/2016	09:00	-2.8	44	30	3	20000	0	0
16/01/2016	10:00	-1.6	40	60	3	60000	21	0
16/01/2016	11:00	-0.6	35	130	7	120000	59	0
16/01/2016	12:00	0	37	90	4	190000	57	0
16/01/2016	13:00	0.2	35	110	9	840000	57	0.2
16/01/2016	14:00	0.2	36	60	4	1740000	58	0
16/01/2016	15:00	0.2	37	70	4	1120000	59	0
16/01/2016	16:00	0.1	36	90	6	800000	58	0
16/01/2016	17:00	-0.6	35	120	8	40000	6	0
16/01/2016	18:00	-0.7	34	70	5	0	0	0
16/01/2016	19:00	-0.9	35	60	5	0	0	0
16/01/2016	20:00	-0.1	23	80	5	0	0	0
16/01/2016	21:00	0.5	20	70	5	0	0	0
16/01/2016	22:00	0.2	23	70	5	0	0	0
16/01/2016	23:00	-1.5	36	350	4	0	0	0
17/01/2016	00:00	1.6		80	4	0	0	0
17/01/2016	01:00	0.9	16	310	2	0	0	0
17/01/2016	02:00	-1.1	30	330	5	0	0	0
17/01/2016	03:00	-2	39	0	0	0	0	0
17/01/2016	04:00	-3.2	46	320	3	0	0	0
17/01/2016	05:00	-3.5	49	340	4	0	0	0
17/01/2016	06:00	-3.9	53	330	2	0	0	0
17/01/2016	07:00	-4.2	55	330	3	0	0	0
17/01/2016	08:00	-4.2	56	330	3	10000	0	0
17/01/2016	09:00	-3.7	58	350	2	80000	0	0
17/01/2016	10:00	-0.1	47	140	1	610000	27	0
17/01/2016	11:00	3.7	38	140	1	1470000	59	0
17/01/2016	12:00	5.8	33	150	2	1700000	58	0
17/01/2016	13:00	6.6	28		1	1710000	58	0
17/01/2016	14:00	7.8	28		1	1480000	58	0
17/01/2016	15:00	6.2	33		1	690000	15	0
17/01/2016	16:00	5.4	37	0	0	320000	0	0
17/01/2016	17:00	3.6	49	320	1	40000	0	0
17/01/2016	18:00	2.1	58	330	4	0	0	0
17/01/2016	19:00	1.7	59	320	3	0	0	0
17/01/2016	20:00	1.2	63	320	3	0	0	0
17/01/2016	21:00	1.4	63	330	4	0	0	0
17/01/2016	22:00	1.7	63	330	3	0	0	0
17/01/2016	23:00	2	60	330	3	0	0	0
18/01/2016	00:00	1.6	62	0	0	0	0	0
18/01/2016	01:00	1.2	68	320	1	0	0	0
18/01/2016	02:00	1.1	68	0	0	0	0	0
18/01/2016	03:00	1	71	0	0	0	0	0
18/01/2016	04:00	0.6	74	0	0	0	0	0
18/01/2016	05:00	0.5	75	0	0	0	0	0
18/01/2016	06:00	0.3	76	330	1	0	0	0
18/01/2016	07:00	0.3	78	0	0	0	0	0
18/01/2016	08:00	-0.2	78	0	0	40000	0	0
18/01/2016	09:00	0.2	77	0	0	200000	0	0
18/01/2016	10:00	2.2	67	190	1	660000	21	0
18/01/2016	11:00	2.7	57	0	0	770000	6	0
18/01/2016	12:00	6.2	43	160	2	1440000	44	0
18/01/2016	13:00	7	40	100	4	1860000	58	0
18/01/2016	14:00	7.1	48	200	2	1430000	38	0
18/01/2016	15:00	5.7	61	310	2	220000	0	0
18/01/2016	16:00	3.5	80	310	3	90000	0	0.4
18/01/2016	17:00	2.6	86	320	2	30000	0	0.4
18/01/2016	18:00	2.4	87	320	2	0	0	0
18/01/2016	19:00	2.2	86	320	1	0	0	0
18/01/2016	20:00	1.9	85	330	2	0	0	0
18/01/2016	21:00	1.6	83	340	4	0	0	0
18/01/2016	22:00	1.3	81	320	2	0		0
18/01/2016	23:00	1.7	77	350	4	0	0	0
19/01/2016	00:00	0.9	86	330	4	0	0	0
19/01/2016	01:00	0.7	89	0	0	0	0	0
19/01/2016	02:00	0.7	90	330	2	0	0	0
19/01/2016	03:00	0.7	91	300	1	0	0	0
19/01/2016	04:00	0.7	92	0	0	0	0	0
19/01/2016	05:00	0.8	91	310	1	0	0	0
19/01/2016	06:00	0.9	91	240	1	0	0	0
19/01/2016	07:00	0.9	91	330	1	0	0	0
19/01/2016	08:00	0.7	91	230	2	30000	0	0
19/01/2016	09:00	0.9	91	0	0	180000	0	0
19/01/2016	10:00	1.9	90	0	0	520000	0	0.6
19/01/2016	11:00	3.5	85	330	2	920000	5	1.2
19/01/2016	12:00	6.5	69	310	2	1700000	55	0
19/01/2016	13:00	7.2	67	130	2	1230000	32	0
19/01/2016	14:00	7.9	62	150	1	1130000	39	0
19/01/2016	15:00	6	72	320	4	890000	53	0
19/01/2016	16:00	5.4	74	320	5	550000	57	0
19/01/2016	17:00	3.7	82	310	4	70000	2	0
19/01/2016	18:00	3	84	310	3	0	0	0
19/01/2016	19:00	2.6	85	320	1	0	0	0
19/01/2016	20:00	2.3	85	320	2	0	0	0
19/01/2016	21:00	2.3	85	310	1	0	0	0
19/01/2016	22:00	2.4	84	300	1	0	0	0
19/01/2016	23:00	2.1	86	330	2	0	0	0
